article_title,revision_id,article_quality,country,population,region
Amor Mašović,1191081387,Start,Bosnia Herzegovina,3.4,SOUTHERN EUROPE
Božidar Matić,1248791274,C,Bosnia Herzegovina,3.4,SOUTHERN EUROPE
Dragan Mektić,1224295220,C,Bosnia Herzegovina,3.4,SOUTHERN EUROPE
Ademaga Mešić,1227059736,C,Bosnia Herzegovina,3.4,SOUTHERN EUROPE
Jelka Miličević,1208917045,Start,Bosnia Herzegovina,3.4,SOUTHERN EUROPE
Abdulah Mutapčić,1229796197,Stub,Bosnia Herzegovina,3.4,SOUTHERN EUROPE
Abdulah Nakaš,1175001666,Start,Bosnia Herzegovina,3.4,SOUTHERN EUROPE
Damir Nikšić,1245042669,C,Bosnia Herzegovina,3.4,SOUTHERN EUROPE
Ismet Popovac,1231812222,FA,Bosnia Herzegovina,3.4,SOUTHERN EUROPE
Hakija Pozderac,1184510646,Start,Bosnia Herzegovina,3.4,SOUTHERN EUROPE
Hamdija Pozderac,1195934285,C,Bosnia Herzegovina,3.4,SOUTHERN EUROPE
Nurija Pozderac,1197296458,Start,Bosnia Herzegovina,3.4,SOUTHERN EUROPE
Đuro Pucar,1244979237,C,Bosnia Herzegovina,3.4,SOUTHERN EUROPE
Svetozar Pudarić,1156216427,Start,Bosnia Herzegovina,3.4,SOUTHERN EUROPE
Alen Šeranić,1202430663,Start,Bosnia Herzegovina,3.4,SOUTHERN EUROPE
Uglješa Uzelac,1231181406,Start,Bosnia Herzegovina,3.4,SOUTHERN EUROPE
Nezir Škaljić,1198617659,C,Bosnia Herzegovina,3.4,SOUTHERN EUROPE
Ibrahim Spahić,1246499104,Start,Bosnia Herzegovina,3.4,SOUTHERN EUROPE
Jelena Trivić,1214253428,C,Bosnia Herzegovina,3.4,SOUTHERN EUROPE
Milan Uzelac,1243511577,Start,Bosnia Herzegovina,3.4,SOUTHERN EUROPE
Dragan Vikić,1242397174,C,Bosnia Herzegovina,3.4,SOUTHERN EUROPE
Miloš Vukašinović,1221047215,Start,Bosnia Herzegovina,3.4,SOUTHERN EUROPE
Philip Matante,1246418220,C,Botswana,2.7,SOUTHERN AFRICA
Leetile Disang Raditladi,1178476996,C,Botswana,2.7,SOUTHERN AFRICA
Patrick van Rensburg,1247394394,C,Botswana,2.7,SOUTHERN AFRICA
Tobias de Aguiar,1226478932,Stub,Brazil,204,SOUTH AMERICA
Medeiros e Albuquerque,1176588076,Start,Brazil,204,SOUTH AMERICA
Léo de Almeida Neves,1182796131,Stub,Brazil,204,SOUTH AMERICA
Antônio Pinto Chichorro da Gama,1224035109,Stub,Brazil,204,SOUTH AMERICA
Cipriano Barata,1248173582,Start,Brazil,204,SOUTH AMERICA
Jader Barbalho Filho,1153333232,Stub,Brazil,204,SOUTH AMERICA
Irani Barbosa,1199631944,Stub,Brazil,204,SOUTH AMERICA
Djalma Bastos de Morais,1180933919,Stub,Brazil,204,SOUTH AMERICA
"Henrique de Beaurepaire-Rohan, Viscount of Beaurepaire-Rohan",1117645422,Stub,Brazil,204,SOUTH AMERICA
Natália Bastos Bonavides,1246064882,Stub,Brazil,204,SOUTH AMERICA
Marcos Braz,1194912644,Stub,Brazil,204,SOUTH AMERICA
Amador Bueno,1218000288,Start,Brazil,204,SOUTH AMERICA
Maurício Campos de Medeiros,1250050202,Start,Brazil,204,SOUTH AMERICA
Marcelo Cecé,1226004242,Stub,Brazil,204,SOUTH AMERICA
Izolda Cela,1246064910,GA,Brazil,204,SOUTH AMERICA
Margarete Coelho,1234976623,Start,Brazil,204,SOUTH AMERICA
Paulo Corrêa,1232482469,Start,Brazil,204,SOUTH AMERICA
Miguel Couto,1237350838,Start,Brazil,204,SOUTH AMERICA
João Cunha (politician),1100962574,Stub,Brazil,204,SOUTH AMERICA
"Manuel Jacinto Nogueira da Gama, Marquis of Baependi",1241496689,Start,Brazil,204,SOUTH AMERICA
Aécio de Borba,1232075289,Stub,Brazil,204,SOUTH AMERICA
José Abílio Silva de Santana,1247550991,Stub,Brazil,204,SOUTH AMERICA
Alércio Dias,1101206546,Stub,Brazil,204,SOUTH AMERICA
Délio dos Santos,1159365191,Stub,Brazil,204,SOUTH AMERICA
Ademar Frederico Duwe,1232135695,Stub,Brazil,204,SOUTH AMERICA
Paulo Cesar Farias,1234365972,Start,Brazil,204,SOUTH AMERICA
Emília Fernandes,1232431995,C,Brazil,204,SOUTH AMERICA
José Carlos da Silva Mayrink Ferrão,1194157482,Start,Brazil,204,SOUTH AMERICA
Juscelino Filho,1187809146,Start,Brazil,204,SOUTH AMERICA
Pedro Paulino de Fonseca,1217010787,Stub,Brazil,204,SOUTH AMERICA
Francisco Julião,1228999761,Stub,Brazil,204,SOUTH AMERICA
Jofran Frejat,1159362123,Stub,Brazil,204,SOUTH AMERICA
Almir Gabriel,1191964237,GA,Brazil,204,SOUTH AMERICA
Joaquim Gomes de Souza,1176844004,Start,Brazil,204,SOUTH AMERICA
Abdul Hamid Sebba,1250026721,Stub,Brazil,204,SOUTH AMERICA
José Carlos Barbosa,1246786160,Start,Brazil,204,SOUTH AMERICA
José Eriberto Medeiros,1222167969,C,Brazil,204,SOUTH AMERICA
Camila Jourdan,1240746354,C,Brazil,204,SOUTH AMERICA
Jutahy Júnior,1226520601,Stub,Brazil,204,SOUTH AMERICA
Joaquim Gonçalves Ledo,1223962625,C,Brazil,204,SOUTH AMERICA
Antônio Leite Andrade,1101206516,Stub,Brazil,204,SOUTH AMERICA
Ronaldo Lessa,1225265033,C,Brazil,204,SOUTH AMERICA
Vinicius Lummertz,1240160240,Start,Brazil,204,SOUTH AMERICA
Londres Machado,1242607162,Start,Brazil,204,SOUTH AMERICA
Alceste Madeira,1247551254,Stub,Brazil,204,SOUTH AMERICA
Beto Mansur,1221098764,Stub,Brazil,204,SOUTH AMERICA
Pablo Marçal,1250027180,C,Brazil,204,SOUTH AMERICA
Horácio de Matos,1226009834,Stub,Brazil,204,SOUTH AMERICA
Sandra Meira Starling,1248440839,Stub,Brazil,204,SOUTH AMERICA
Gerardo Melo Mourão,1245729965,Start,Brazil,204,SOUTH AMERICA
Murilo Melo Filho,1233198027,Stub,Brazil,204,SOUTH AMERICA
Cândido Mendes de Almeida,1238920549,Start,Brazil,204,SOUTH AMERICA
Gilmar Mendes,1242250612,C,Brazil,204,SOUTH AMERICA
Claudio Modesto,1246064580,Start,Brazil,204,SOUTH AMERICA
Carlos Eduardo Moreira Ferreira,1087824575,Stub,Brazil,204,SOUTH AMERICA
José Múcio,1218280310,C,Brazil,204,SOUTH AMERICA
Pedro Soares Muñoz,1235664468,Stub,Brazil,204,SOUTH AMERICA
Paulo Nani,1242343796,Start,Brazil,204,SOUTH AMERICA
Dora Nascimento,1208121039,Stub,Brazil,204,SOUTH AMERICA
Carlos Neder,1246065514,Stub,Brazil,204,SOUTH AMERICA
Domingos Gomes de Aguiar Neto,1178155220,Start,Brazil,204,SOUTH AMERICA
"Manuel Luís Osório, Marquis of Erval",1249279029,C,Brazil,204,SOUTH AMERICA
Hildebrando Pascoal,1088472912,Start,Brazil,204,SOUTH AMERICA
Astrojildo Pereira,1225818171,Stub,Brazil,204,SOUTH AMERICA
Joaquim Alvaro Pereira Leite,1240167587,Stub,Brazil,204,SOUTH AMERICA
Francisco José Pinheiro,1221332843,Start,Brazil,204,SOUTH AMERICA
Mario Pinotti,1249739851,C,Brazil,204,SOUTH AMERICA
Henrique Pizzolato,1146046975,Start,Brazil,204,SOUTH AMERICA
Plínio de Arruda Sampaio Jr.,1246065571,C,Brazil,204,SOUTH AMERICA
Marcio Pochmann,1227539038,C,Brazil,204,SOUTH AMERICA
Presidency of Castelo Branco,1247853934,GA,Brazil,204,SOUTH AMERICA
Presidency of Eurico Gaspar Dutra,1240095314,GA,Brazil,204,SOUTH AMERICA
Presidency of Fernando Henrique Cardoso,1247854957,FA,Brazil,204,SOUTH AMERICA
Presidency of Itamar Franco,1247855190,C,Brazil,204,SOUTH AMERICA
Presidency of Juscelino Kubitschek,1247853887,GA,Brazil,204,SOUTH AMERICA
Irondi Pugliesi,1226012000,Stub,Brazil,204,SOUTH AMERICA
Eusébio de Queirós,1152369072,C,Brazil,204,SOUTH AMERICA
Marco Antonio Raupp,1240228814,Start,Brazil,204,SOUTH AMERICA
Renan Contar,1245624959,C,Brazil,204,SOUTH AMERICA
Robert Rey (plastic surgeon),1249338218,C,Brazil,204,SOUTH AMERICA
José Richa,1248725167,Start,Brazil,204,SOUTH AMERICA
Ary Rigo,1232333312,Stub,Brazil,204,SOUTH AMERICA
Eduardo Rocha,1193380607,Start,Brazil,204,SOUTH AMERICA
Betinho Rosado,1246064759,Stub,Brazil,204,SOUTH AMERICA
Rosana Martinelli,1230117539,C,Brazil,204,SOUTH AMERICA
Antônio Ricardo dos Santos,1184506048,Start,Brazil,204,SOUTH AMERICA
Augusto Severo de Albuquerque Maranhão,1168433608,Stub,Brazil,204,SOUTH AMERICA
"José Manuel da Silva, Baron of Tietê",1239452174,Stub,Brazil,204,SOUTH AMERICA
Fabiano Silveira,1232432585,Start,Brazil,204,SOUTH AMERICA
Vittorio Sorotiuk,1246065682,Start,Brazil,204,SOUTH AMERICA
Jose de Sousa Campos,1015210781,Stub,Brazil,204,SOUTH AMERICA
"Irineu Evangelista de Sousa, Viscount of Mauá",1249997750,C,Brazil,204,SOUTH AMERICA
"João Cardoso de Meneses e Sousa, Baron of Paranapiacaba",1163771893,Start,Brazil,204,SOUTH AMERICA
Aureliano Cândido Tavares Bastos,1246603749,Start,Brazil,204,SOUTH AMERICA
Juarez Távora (general),1243281944,C,Brazil,204,SOUTH AMERICA
"Antônio de Queirós Teles, Baron of Jundiaí",1014343460,Stub,Brazil,204,SOUTH AMERICA
Nelson Trad Filho,1201215647,Start,Brazil,204,SOUTH AMERICA
Evaristo da Veiga,1149938942,Stub,Brazil,204,SOUTH AMERICA
Luís Viana Neto,1246449214,Start,Brazil,204,SOUTH AMERICA
Augusto Ximeno de Villeroy,1216910276,Stub,Brazil,204,SOUTH AMERICA
André Zacharow,1188242249,Stub,Brazil,204,SOUTH AMERICA
Murilo Zauith,1191804969,Start,Brazil,204,SOUTH AMERICA
Zeca do PT,1232505950,Start,Brazil,204,SOUTH AMERICA
Aleksandar Alekov,1215311752,Start,Bulgaria,6.4,EASTERN EUROPE
Anyu Angelov,1215311929,Start,Bulgaria,6.4,EASTERN EUROPE
Atanas Zapryanov,1241175591,Stub,Bulgaria,6.4,EASTERN EUROPE
Atanas Atanasov (politician born 1990),1236766093,Start,Bulgaria,6.4,EASTERN EUROPE
Atanas Atanasov (politician),1239086809,C,Bulgaria,6.4,EASTERN EUROPE
Hristo Atanassov,1215320743,Start,Bulgaria,6.4,EASTERN EUROPE
Jonas Basanavičius,1238466176,FA,Bulgaria,6.4,EASTERN EUROPE
Tsvetko Boboshevski,1222513400,Stub,Bulgaria,6.4,EASTERN EUROPE
Alexander Bogoridi,1242153001,Start,Bulgaria,6.4,EASTERN EUROPE
Chairman (President) of Bulgaria,1227609197,C,Bulgaria,6.4,EASTERN EUROPE
Dzhevdet Chakarov,1245989144,Stub,Bulgaria,6.4,EASTERN EUROPE
Vasil Chichibaba,1215313341,Start,Bulgaria,6.4,EASTERN EUROPE
Lea Cohen,1215313537,C,Bulgaria,6.4,EASTERN EUROPE
Vladimir Damgov,1215314052,Start,Bulgaria,6.4,EASTERN EUROPE
Stanislav Daskalov,1236020876,Stub,Bulgaria,6.4,EASTERN EUROPE
Stefan Dimitrov (politician),1249080975,Stub,Bulgaria,6.4,EASTERN EUROPE
Ivan Dimov (scientist),1215314240,Start,Bulgaria,6.4,EASTERN EUROPE
Valentin Fortunov,1215314438,Start,Bulgaria,6.4,EASTERN EUROPE
Tsoncho Ganev,1240457984,Stub,Bulgaria,6.4,EASTERN EUROPE
Georgi Gvozdeykov,1243679989,Stub,Bulgaria,6.4,EASTERN EUROPE
Goritsa Grancharova,1244496816,GA,Bulgaria,6.4,EASTERN EUROPE
Ivancho Hadzhipenchovich,1215314724,Start,Bulgaria,6.4,EASTERN EUROPE
Ivan Demerdzhiev,1246703703,Stub,Bulgaria,6.4,EASTERN EUROPE
Aleksi Ivanov,1215314827,Start,Bulgaria,6.4,EASTERN EUROPE
Grozdan Karadzhov,1250148087,Start,Bulgaria,6.4,EASTERN EUROPE
Vladimir Karolev,1183947838,Start,Bulgaria,6.4,EASTERN EUROPE
Georgi Kirkov,1215315466,Start,Bulgaria,6.4,EASTERN EUROPE
Spiro Kitinchev,1244548670,C,Bulgaria,6.4,EASTERN EUROPE
Ivan Kondov,1244791314,Stub,Bulgaria,6.4,EASTERN EUROPE
Kostadin Kostadinov (professor),1215315664,Start,Bulgaria,6.4,EASTERN EUROPE
Gavril Krastevich,1242153020,Stub,Bulgaria,6.4,EASTERN EUROPE
Petar Kulenski,1236793256,Stub,Bulgaria,6.4,EASTERN EUROPE
Lazar Lazarov,1215860047,Stub,Bulgaria,6.4,EASTERN EUROPE
Nikola Lazarov,1246693713,B,Bulgaria,6.4,EASTERN EUROPE
Ivan Marazov,1215315878,Stub,Bulgaria,6.4,EASTERN EUROPE
Venko Markovski,1235730767,C,Bulgaria,6.4,EASTERN EUROPE
Yakov Matakiev,1180593616,Start,Bulgaria,6.4,EASTERN EUROPE
Ilian Mihov,1243605333,Start,Bulgaria,6.4,EASTERN EUROPE
Raya Nazaryan,1241562603,Stub,Bulgaria,6.4,EASTERN EUROPE
Nikolay Milkov,1159601677,Stub,Bulgaria,6.4,EASTERN EUROPE
Plamen Panayotov,1133046866,Stub,Bulgaria,6.4,EASTERN EUROPE
Vladislav Panev,1236796256,Stub,Bulgaria,6.4,EASTERN EUROPE
Asparuh Panov,1022365931,Stub,Bulgaria,6.4,EASTERN EUROPE
Atanas Pekanov,1211256598,C,Bulgaria,6.4,EASTERN EUROPE
Sasho Penov,1208372103,Stub,Bulgaria,6.4,EASTERN EUROPE
Lyudmila Petkova,1240500207,Stub,Bulgaria,6.4,EASTERN EUROPE
Hristo Petrov,1242211308,Stub,Bulgaria,6.4,EASTERN EUROPE
Rosen Plevneliev,1243979008,C,Bulgaria,6.4,EASTERN EUROPE
Aleksandur Pulev,1192998630,Stub,Bulgaria,6.4,EASTERN EUROPE
Denitsa Simeonova,1236772129,Stub,Bulgaria,6.4,EASTERN EUROPE
Ivan Stanchov,1189228353,Stub,Bulgaria,6.4,EASTERN EUROPE
Kalin Stoyanov,1250344595,GA,Bulgaria,6.4,EASTERN EUROPE
Stanislav Stoyanov (politician),1245317002,Stub,Bulgaria,6.4,EASTERN EUROPE
Dragomir Stoynev,1236777307,Stub,Bulgaria,6.4,EASTERN EUROPE
Teodora Genchovska,1217932516,Stub,Bulgaria,6.4,EASTERN EUROPE
Daniel Valchev,1227658311,Stub,Bulgaria,6.4,EASTERN EUROPE
Krasimir Valchev,1237335760,Stub,Bulgaria,6.4,EASTERN EUROPE
Velko Valkanov,1211235525,Stub,Bulgaria,6.4,EASTERN EUROPE
Ventsislav Varbanov,1236795881,Stub,Bulgaria,6.4,EASTERN EUROPE
Damyan Velchev,1241904410,Start,Bulgaria,6.4,EASTERN EUROPE
Svetoslav Vitkov,1243474576,Start,Bulgaria,6.4,EASTERN EUROPE
Mincho Yovchev,1101186643,Stub,Bulgaria,6.4,EASTERN EUROPE
Atanas Zafirov,1248790402,C,Bulgaria,6.4,EASTERN EUROPE
Martin Zaimov,1187122509,Start,Bulgaria,6.4,EASTERN EUROPE
Dragomir Zakov,1177150880,Start,Bulgaria,6.4,EASTERN EUROPE
Nayden Zelenogorski,1181274805,Stub,Bulgaria,6.4,EASTERN EUROPE
Boureima Badini,1188858837,Start,Burkina Faso,22.9,WESTERN AFRICA
Blaise Bassoleth,1194947033,Stub,Burkina Faso,22.9,WESTERN AFRICA
Nazi Boni,1165935460,Start,Burkina Faso,22.9,WESTERN AFRICA
Eric Bougouma,1224650590,Start,Burkina Faso,22.9,WESTERN AFRICA
François Compaoré,1231273948,Start,Burkina Faso,22.9,WESTERN AFRICA
Daniel Ouezzin Coulibaly,1240877830,Stub,Burkina Faso,22.9,WESTERN AFRICA
Toubé Clément Dakio,1139020686,Stub,Burkina Faso,22.9,WESTERN AFRICA
Frédéric Guirma,1196782670,Stub,Burkina Faso,22.9,WESTERN AFRICA
Emile Ilboudo,1188858797,Stub,Burkina Faso,22.9,WESTERN AFRICA
Zinda Kaboré,1240877157,Stub,Burkina Faso,22.9,WESTERN AFRICA
Christophe Kalenzaga,1188339738,Start,Burkina Faso,22.9,WESTERN AFRICA
Joséphine Drabo Kanyoulou,1188917017,Stub,Burkina Faso,22.9,WESTERN AFRICA
Joséphine Ki-Zerbo,1108677667,Stub,Burkina Faso,22.9,WESTERN AFRICA
Begnon-Damien Koné,1177650476,Stub,Burkina Faso,22.9,WESTERN AFRICA
Yabre Juliette Kongo,1219061952,Start,Burkina Faso,22.9,WESTERN AFRICA
Kouamé Lougué,1188339825,Stub,Burkina Faso,22.9,WESTERN AFRICA
Jean-Baptiste Natama,1115090605,Stub,Burkina Faso,22.9,WESTERN AFRICA
Jean-Baptiste Ouédraogo,1241452397,FA,Burkina Faso,22.9,WESTERN AFRICA
Mamadou Ouédraogo,1186807529,Stub,Burkina Faso,22.9,WESTERN AFRICA
Ousmane Bougouma,1220964955,Start,Burkina Faso,22.9,WESTERN AFRICA
Pargui Emile Paré,1227770299,Stub,Burkina Faso,22.9,WESTERN AFRICA
Filippe Savadogo,1099231025,Stub,Burkina Faso,22.9,WESTERN AFRICA
Nouhoun Sigue,1193864167,Stub,Burkina Faso,22.9,WESTERN AFRICA
Diongolo Traore,1177650766,Stub,Burkina Faso,22.9,WESTERN AFRICA
Maurice Yaméogo,1203177077,FA,Burkina Faso,22.9,WESTERN AFRICA
Saye Zerbo,1236924018,Start,Burkina Faso,22.9,WESTERN AFRICA
Aung Than Oo,1226314813,Stub,Myanmar,55.4,SOUTHEAST ASIA
Aye Ko (artist),1151370568,Stub,Myanmar,55.4,SOUTHEAST ASIA
Ba Shin,1087648145,C,Myanmar,55.4,SOUTHEAST ASIA
Bao Youxiang,1231942275,C,Myanmar,55.4,SOUTHEAST ASIA
Bawk Ja,1210082543,Start,Myanmar,55.4,SOUTHEAST ASIA
Cheery Zahau,1245373592,C,Myanmar,55.4,SOUTHEAST ASIA
Oscar de Glanville,1216156762,Start,Myanmar,55.4,SOUTHEAST ASIA
M. A. Gaffar,1189278863,C,Myanmar,55.4,SOUTHEAST ASIA
Han Tha Myint,1177347217,Start,Myanmar,55.4,SOUTHEAST ASIA
Hla Maung Shwe,1144174107,Stub,Myanmar,55.4,SOUTHEAST ASIA
Hso Khan Pha,1210083613,C,Myanmar,55.4,SOUTHEAST ASIA
Nai Htaw Sorn,1210083144,Start,Myanmar,55.4,SOUTHEAST ASIA
Htay Aung (businessman),1169933380,Start,Myanmar,55.4,SOUTHEAST ASIA
Htin Linn Aung,1245373600,Start,Myanmar,55.4,SOUTHEAST ASIA
Ja Htoi Pan,1250704546,Stub,Myanmar,55.4,SOUTHEAST ASIA
Khin Kyaw Han,1036478390,Stub,Myanmar,55.4,SOUTHEAST ASIA
Khin Ma Ma Myo,1227269939,Stub,Myanmar,55.4,SOUTHEAST ASIA
Khin Maung Swe,1234386190,Start,Myanmar,55.4,SOUTHEAST ASIA
Khun San Lwin,1210189937,Stub,Myanmar,55.4,SOUTHEAST ASIA
Ko Ni,1245412082,C,Myanmar,55.4,SOUTHEAST ASIA
Thakin Kodaw Hmaing,1221126119,C,Myanmar,55.4,SOUTHEAST ASIA
Kwe Te No,1207433410,Stub,Myanmar,55.4,SOUTHEAST ASIA
Sao Kya Seng,1250357483,C,Myanmar,55.4,SOUTHEAST ASIA
Kyaw Moe Tun,1203399746,GA,Myanmar,55.4,SOUTHEAST ASIA
Kyaw Tun,1246524261,C,Myanmar,55.4,SOUTHEAST ASIA
Kyaw Zaw Oo,1227561394,C,Myanmar,55.4,SOUTHEAST ASIA
Duwa Lashi La,1250281251,C,Myanmar,55.4,SOUTHEAST ASIA
Lian Hmung Sakhong,1245373615,Start,Myanmar,55.4,SOUTHEAST ASIA
Sultan Mahmud (minister),1240728343,C,Myanmar,55.4,SOUTHEAST ASIA
Maran Brang Seng,1239820808,Start,Myanmar,55.4,SOUTHEAST ASIA
Gani Markan,1205964987,Stub,Myanmar,55.4,SOUTHEAST ASIA
Maw Htun Aung,1245372940,C,Myanmar,55.4,SOUTHEAST ASIA
"Myint Swe (politician, born 1965)",1250134288,Stub,Myanmar,55.4,SOUTHEAST ASIA
Myo Yan Naung Thein,1169934161,Start,Myanmar,55.4,SOUTHEAST ASIA
Naw Ohn Hla,1245373645,C,Myanmar,55.4,SOUTHEAST ASIA
Nay Myo Wai,1065794809,Start,Myanmar,55.4,SOUTHEAST ASIA
Nay Zin Lat,1140270731,Stub,Myanmar,55.4,SOUTHEAST ASIA
Kyaw Ni,1197273116,Stub,Myanmar,55.4,SOUTHEAST ASIA
Nyi Sein,1245373470,Stub,Myanmar,55.4,SOUTHEAST ASIA
Nyo Nyo Thin,1169933560,Start,Myanmar,55.4,SOUTHEAST ASIA
Pu Pa Thang,1248165000,Stub,Myanmar,55.4,SOUTHEAST ASIA
San Tun,1245372381,Stub,Myanmar,55.4,SOUTHEAST ASIA
Sao Sanda,1210083781,Start,Myanmar,55.4,SOUTHEAST ASIA
Sasa (politician),1245373652,C,Myanmar,55.4,SOUTHEAST ASIA
Saw Sa,1087057198,C,Myanmar,55.4,SOUTHEAST ASIA
Saya Gyi U Nu,1235897720,GA,Myanmar,55.4,SOUTHEAST ASIA
"Sein Win (politician, born 1944)",1147278693,Start,Myanmar,55.4,SOUTHEAST ASIA
Mya Lay Sein,1222232537,Start,Myanmar,55.4,SOUTHEAST ASIA
Sao Seng Suk,1210083818,Stub,Myanmar,55.4,SOUTHEAST ASIA
Shwe Ohn,1219791322,Stub,Myanmar,55.4,SOUTHEAST ASIA
Soe Moe Hlaing,1177185207,Start,Myanmar,55.4,SOUTHEAST ASIA
Sultan Ahmed (Burmese politician),1214544169,Start,Myanmar,55.4,SOUTHEAST ASIA
Naw Susanna Hla Hla Soe,1245373664,Start,Myanmar,55.4,SOUTHEAST ASIA
Tan Yu Sai,987791661,Stub,Myanmar,55.4,SOUTHEAST ASIA
Taw Phaya Galay,1239004774,C,Myanmar,55.4,SOUTHEAST ASIA
Tayzar San,1227692854,Start,Myanmar,55.4,SOUTHEAST ASIA
Than Nyein,1219791544,Start,Myanmar,55.4,SOUTHEAST ASIA
Than Sein,1245372417,Stub,Myanmar,55.4,SOUTHEAST ASIA
Than Win,1245373365,Start,Myanmar,55.4,SOUTHEAST ASIA
Thaung Tun (politician),1245373050,Start,Myanmar,55.4,SOUTHEAST ASIA
Baganset U Thaw,1245618789,C,Myanmar,55.4,SOUTHEAST ASIA
Thein Maung,1238454181,Start,Myanmar,55.4,SOUTHEAST ASIA
Thein Nyunt (politician),1234388263,Start,Myanmar,55.4,SOUTHEAST ASIA
Thet Win Aung,1170350688,Start,Myanmar,55.4,SOUTHEAST ASIA
Thirty Comrades,1242193633,C,Myanmar,55.4,SOUTHEAST ASIA
Tin Aye,1239526756,Stub,Myanmar,55.4,SOUTHEAST ASIA
Tu Hkawng,1245373670,Start,Myanmar,55.4,SOUTHEAST ASIA
Wai Moe Naing,1142166678,Start,Myanmar,55.4,SOUTHEAST ASIA
Win Ko Ko Latt,1243165916,Start,Myanmar,55.4,SOUTHEAST ASIA
Maung Wuntha,1192257938,Start,Myanmar,55.4,SOUTHEAST ASIA
Yawd Serk,1250459738,Stub,Myanmar,55.4,SOUTHEAST ASIA
Za Hlei Thang,1212771736,C,Myanmar,55.4,SOUTHEAST ASIA
Zaw Htay,1220263916,C,Myanmar,55.4,SOUTHEAST ASIA
Zura Begum,1207585856,Start,Myanmar,55.4,SOUTHEAST ASIA
Pierre Baranyanka,1227694880,GA,Burundi,13.2,EASTERN AFRICA
Joseph Biroli,1244607980,GA,Burundi,13.2,EASTERN AFRICA
Evelyne Butoyi,1226287594,Stub,Burundi,13.2,EASTERN AFRICA
Joseph Cimpaye,1247008320,C,Burundi,13.2,EASTERN AFRICA
Edouard Nduwimana,1249889245,Stub,Burundi,13.2,EASTERN AFRICA
Gervais Nyangoma,1172072408,Start,Burundi,13.2,EASTERN AFRICA
Gérard Mfuranzima,1059652996,Start,Burundi,13.2,EASTERN AFRICA
Cyrille Ndayirukiye,1235862392,Stub,Burundi,13.2,EASTERN AFRICA
Révérien Ndikuriyo,1231164333,Start,Burundi,13.2,EASTERN AFRICA
Tharcisse Niyongabo,1218269209,Stub,Burundi,13.2,EASTERN AFRICA
Gabriel Nizigama,1193500276,Stub,Burundi,13.2,EASTERN AFRICA
Jean-Baptiste Ntidendereza,1176698590,C,Burundi,13.2,EASTERN AFRICA
Ririkumutima,1233102698,Start,Burundi,13.2,EASTERN AFRICA
Agathon Rwasa,1227287425,Start,Burundi,13.2,EASTERN AFRICA
Imelde Sabushimike,1243757340,Start,Burundi,13.2,EASTERN AFRICA
Alexis Sinduhije,1227751790,GA,Burundi,13.2,EASTERN AFRICA
Ang Vong Vathana,1242000913,Stub,Cambodia,17,SOUTHEAST ASIA
Samheng Boros,1217047991,Start,Cambodia,17,SOUTHEAST ASIA
Bun Chanmol,1229174400,C,Cambodia,17,SOUTHEAST ASIA
Chem Snguon,1243810904,Stub,Cambodia,17,SOUTHEAST ASIA
Chhan Sokhom,1243810911,Stub,Cambodia,17,SOUTHEAST ASIA
Chuon Saodi,1243810923,Stub,Cambodia,17,SOUTHEAST ASIA
Duong Sam Ol,1250510333,Stub,Cambodia,17,SOUTHEAST ASIA
Ieu Koeus,1234647985,Start,Cambodia,17,SOUTHEAST ASIA
Ith Samheng,1246668602,Start,Cambodia,17,SOUTHEAST ASIA
Khem Veasna,1210437333,C,Cambodia,17,SOUTHEAST ASIA
Kou Roun,1243810993,Stub,Cambodia,17,SOUTHEAST ASIA
Daran Kravanh,1096672232,Stub,Cambodia,17,SOUTHEAST ASIA
Lon Nil,1220226778,Start,Cambodia,17,SOUTHEAST ASIA
Mao Ayuth,1171497670,C,Cambodia,17,SOUTHEAST ASIA
Neav Sithong,1243811022,Stub,Cambodia,17,SOUTHEAST ASIA
Ngoun Chhay Kry,1243811027,Stub,Cambodia,17,SOUTHEAST ASIA
Norodom Norindeth,1220843919,Start,Cambodia,17,SOUTHEAST ASIA
Norodom Phurissara,1243811051,Start,Cambodia,17,SOUTHEAST ASIA
Oung Ouen,1079121769,Stub,Cambodia,17,SOUTHEAST ASIA
Phlek Chhat,1244202380,Stub,Cambodia,17,SOUTHEAST ASIA
Ponn Vongs Vaddey,1243811080,Stub,Cambodia,17,SOUTHEAST ASIA
Samheng Bora,1194560189,Start,Cambodia,17,SOUTHEAST ASIA
Say Phouthang,1174776111,C,Cambodia,17,SOUTHEAST ASIA
Sisowath Youtevong,1221932398,Start,Cambodia,17,SOUTHEAST ASIA
So Nem,1243811102,Stub,Cambodia,17,SOUTHEAST ASIA
Tep Hun,1243811136,Stub,Cambodia,17,SOUTHEAST ASIA
Tep Phan,1059565834,Stub,Cambodia,17,SOUTHEAST ASIA
Tep Vattho,1243808497,Start,Cambodia,17,SOUTHEAST ASIA
Thiounn,1178861440,GA,Cambodia,17,SOUTHEAST ASIA
Touch Kim,1243811146,Stub,Cambodia,17,SOUTHEAST ASIA
Truong Cang,1157572449,Start,Cambodia,17,SOUTHEAST ASIA
Tuot Saron,1171902721,Start,Cambodia,17,SOUTHEAST ASIA
Uch Ven,1178094497,Stub,Cambodia,17,SOUTHEAST ASIA
Uk Vithun,1243811158,Stub,Cambodia,17,SOUTHEAST ASIA
Ung Hong Sath,1094819140,Stub,Cambodia,17,SOUTHEAST ASIA
